CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
98677,NYSE:TR,30.36,2021-04-01
99197,NYSE:TAI,0,2021-04-01
99302,Nasdaq:TRNS,51.13,2021-04-01
99359,NYSE:BZC,0,2021-04-01
99614,NYSE:TY,31.8,2021-04-01
99780,NYSE:TRN,28.05,2021-04-01
100378,Nasdaq:TWIN,10.13,2021-04-01
100493,NYSE:TSN,75.47,2021-04-01
100517,Nasdaq:UAL,58.33,2021-04-01
100591,NYSE:AGX,52.77,2021-04-01
100726,NYSE:UFI,27.29,2021-04-01
100885,NYSE:UNP,206.27,2021-04-01
100979,,0,2021-04-01
101063,NYSE:CQB,0,2021-04-01
101199,Nasdaq:UFCS,34.23,2021-04-01
101295,Nasdaq:UG,15.49,2021-04-01
101382,Nasdaq:UMBF,92.77,2021-04-01
101538,AMEX:UAMY,0,2021-04-01
101542,,0,2021-04-01
101594,Nasdaq:USEG,4.54,2021-04-01
101778,NYSE:MRO,10.83,2021-04-01
101829,NYSE:RTX,76.92,2021-04-01
101830,NYSE:S,0,2021-04-01
101984,Nasdaq:UEIC,56.94,2021-04-01
102037,NYSE:UVV,58.07,2021-04-01
102109,AMEX:UUU,0,2021-04-01
102212,Nasdaq:UVSP,27.27,2021-04-01
102426,NYSE:STEW,12.36,2021-04-01
102499,NASDAQ:GEOW,0,2021-04-01
102729,NYSE:VMI,237.24,2021-04-01
102752,Nasdaq:VSEC,39.3,2021-04-01
103145,Nasdaq:VECO,21.09,2021-04-01
103379,NYSE:VFC,79.82,2021-04-01
103595,Nasdaq:VLGEA,24.44,2021-04-01
103730,NYSE:VSH,24.41,2021-04-01
103872,NYSE MKT:VOLT,0,2021-04-01
104169,NYSE:WMT,44.12,2021-04-01
104207,NYSE:WAG,0,2021-04-01
104375,,0,2021-04-01
104777,NYSE:ALTV,0,2021-04-01
104889,NYSE:GHC,590.05,2021-04-01
104894,NYSE:ELME,23.14,2021-04-01
104897,NASDAQ:WSCI,0,2021-04-01
104918,NYSE:AVA,46.27,2021-04-01
105016,NYSE:WSO,254.49,2021-04-01
105132,Nasdaq:WDFC,304.29,2021-04-01
105319,Nasdaq:WW,32.35,2021-04-01
105418,NYSE:WMK,56.72,2021-04-01
105634,NYSE:EME,109.79,2021-04-01
105744,AMEX:GBR,0,2021-04-01
105770,NYSE:WST,282.49,2021-04-01
106040,Nasdaq:WDC,70.33,2021-04-01
106374,,0,2021-04-01
106455,NASDAQ:WLBA,0,2021-04-01
106532,Nasdaq:WEYS,22.69,2021-04-01
106535,NYSE:WY,34.29,2021-04-01
106640,NYSE:WHR,221.55,2021-04-01
107140,NYSE:WLY,53.52,2021-04-01
107263,NYSE:WMB,22.99,2021-04-01
107559,,0,2021-04-01
107687,NYSE:WGO,80.87,2021-04-01
108312,Nasdaq:WWD,120.19,2021-04-01
108385,Nasdaq:WRLD,132.03,2021-04-01
108516,NYSE:WOR,41.75,2021-04-01
108985,Nasdaq:YORW,48.19,2021-04-01
109156,NYSE:ZLC,0,2021-04-01
109177,NYSE:SPB,85.14,2021-04-01
109198,NYSE:TJX,66.5,2021-04-01
109380,Nasdaq:ZION,55.28,2021-04-01
109563,NYSE:AIT,91.39,2021-04-01
109657,Nasdaq:GTBP,200.7,2021-04-01
109747,,0,2021-04-01
110390,NYSE:UN,0,2021-04-01
110430,NYSE:FTO,0,2021-04-01
110471,NYSE:WWW,40.11,2021-04-01
110621,NYSE:RPM,88.76,2021-04-01
200245,,0,2021-04-01
200406,NYSE:JNJ,160.5,2021-04-01
201283,NYSE:TLM,0,2021-04-01
201461,NYSE:CYN,0,2021-04-01
201533,,0,2021-04-01
202058,NYSE:LHX,198.04,2021-04-01
202467,,0,2021-04-01
202890,NASDAQ:ARS,0,2021-04-01
203077,NYSE:STJ,0,2021-04-01
203248,NYSE:SUG,0,2021-04-01
203527,NYSE:VAR,176.3,2021-04-01
203596,Nasdaq:WSBC,35.32,2021-04-01
215419,NYSE:CKP,0,2021-04-01
215466,NYSE:CDE,9.65,2021-04-01
215829,,0,2021-04-01
215994,,0,2021-04-01
216039,NYSE:GRBEQ,0,2021-04-01
216085,NYSE:HVT,38.7,2021-04-01
216108,NYSE:NFS,0,2021-04-01
216228,NYSE:ITT,88.3,2021-04-01
216539,NYSE:MEG,45.62,2021-04-01
216851,NYSE:PEO,14.59,2021-04-01
217346,NYSE:TXT,54.42,2021-04-01
217410,NYSE:UL,55.67,2021-04-01
225208,,0,2021-04-01
225263,NYSE MKT:NEWP,0,2021-04-01
225635,NYSE:BIE,0,2021-04-01
225648,NYSE:CVA,0,2021-04-01
230119,NASDAQ:CRBC,0,2021-04-01
230498,NYSE:RKT,22.99,2021-04-01
230557,Nasdaq:SIGI,72.15,2021-04-01
275053,Nasdaq:NATR,20.47,2021-04-01
275119,NASDAQ:BYLK,0,2021-04-01
275694,NYSE:MCI,13.82,2021-04-01
275880,NYSE:PSN,38.25,2021-04-01
276209,NASDAQ:CTWS,0,2021-04-01
276463,NYSE:XOVR,0,2021-04-01
276720,Nasdaq:PCYO,13.81,2021-04-01
277058,NYSE:UWN,0,2021-04-01
277135,NYSE:GWW,399.71,2021-04-01
277375,NASDAQ:DGAS,0,2021-04-01
277509,NYSE:FSS,37.58,2021-04-01
277595,NYSE:EGN,0,2021-04-01
277948,Nasdaq:CSX,31.26,2021-04-01
278041,NYSE:ISH,0,2021-04-01
278130,NYSE:PIR,0,2021-04-01
278165,Nasdaq:OMQS,0,2021-04-01
278166,Nasdaq:CVCO,229.15,2021-04-01
310056,NYSE:VII,0,2021-04-01
310142,NYSE:SXT,78.02,2021-04-01
310158,NYSE:MRK,73.91,2021-04-01
310354,NYSE:SXI,97.37,2021-04-01
310568,NASDAQ:MSCC,0,2021-04-01
310764,NYSE:SYK,232.08,2021-04-01
311046,,0,2021-04-01
311094,Nasdaq:WABC,62.32,2021-04-01
311337,NYSE:SU,21.54,2021-04-01
311471,NASDAQ:APAGF,0,2021-04-01
311817,NYSE MKT:HMG,0,2021-04-01
312069,NYSE:BCS,9.99,2021-04-01
312070,CBOE:ATMP,0,2021-04-01
313041,,0,2021-04-01
313143,NYSE:HAE,115.77,2021-04-01
313216,NYSE:PHG,53.14,2021-04-01
313364,NYSE:MTR,4.69,2021-04-01
313395,NASDAQ:TXCOQ,0,2021-04-01
313616,NYSE:DHR,198.18,2021-04-01
313716,NASDAQ:HDNG,0,2021-04-01
313807,NYSE:BP,25.35,2021-04-01
313838,NYSE:SONY,106.89,2021-04-01
313927,NYSE:CHD,84.51,2021-04-01
314203,NYSE:MUX,11.4,2021-04-01
314227,Nasdaq:TOMZ,4.39,2021-04-01
314423,NYSE:RNDY,0,2021-04-01
314489,Nasdaq:BUSE,25.42,2021-04-01
314590,NYSE:SSL,14.34,2021-04-01
314606,NYSE:GEOKQ,0,2021-04-01
314712,,0,2021-04-01
314808,NYSE:VAL,0,2021-04-01
315131,NYSE:PHX,3.17,2021-04-01
315189,NYSE:DE,371.59,2021-04-01
315213,NYSE:RHI,75.5,2021-04-01
315293,NYSE:AON,223.4,2021-04-01
315374,Nasdaq:HURC,32.68,2021-04-01
315449,NYSE:UQM,0,2021-04-01
315545,OTC:PVCT,0,2021-04-01
315709,Nasdaq:IBOC,48.03,2021-04-01
315849,NYSE:SGB,0,2021-04-01
315852,NYSE:RRC,10.4,2021-04-01
315858,NYSE:BVH,0,2021-04-01
316206,NYSE:HOT,0,2021-04-01
316253,NYSE:ENZ,3.77,2021-04-01
316300,NYSE:XCO,0,2021-04-01
316709,NYSE:SCHW,64.77,2021-04-01
316736,NYSE:FPP,0,2021-04-01
316793,NYSE:IRF,0,2021-04-01
316888,AMEX:ASM,0,2021-04-01
317540,Nasdaq:COKE,296.73,2021-04-01
317788,Nasdaq:APPS,89.35,2021-04-01
317891,,0,2021-04-01
318154,Nasdaq:AMGN,249.69,2021-04-01
318306,Nasdaq:ABEO,51,2021-04-01
318673,Nasdaq:SNFCA,8.48,2021-04-01
318771,NYSE:DNA,0,2021-04-01
318833,NYSE:TISI,106.3,2021-04-01
318996,NYSE:KEGX,0,2021-04-01
319156,NYSE:CBNR,0,2021-04-01
319201,Nasdaq:KLAC,305.36,2021-04-01
319240,NASDAQ:IRIS,0,2021-04-01
319458,AMEX:ENSV,0,2021-04-01
319654,NYSE:PBT,4.31,2021-04-01
319655,NYSE:SJT,3.94,2021-04-01
319815,NASDAQ:MXWL,0,2021-04-01
320017,Nasdaq:LSTA,31.05,2021-04-01
320121,Nasdaq:TLS,33.12,2021-04-01
320187,NYSE:NKE,138.27,2021-04-01
320193,Nasdaq:AAPL,123.39,2021-04-01
320335,NYSE:GL,98.17,2021-04-01
320340,NYSE:CCRD,38.66,2021-04-01
320345,NASDAQ:MCRS,0,2021-04-01
320387,NASDAQ:FMFC,0,2021-04-01
350698,NYSE:AN,87.71,2021-04-01
350737,NASDAQ:OBCI,0,2021-04-01
350797,NYSE:EV,0,2021-04-01
350846,NYSE:STS,0,2021-04-01
350852,Nasdaq:CTBI,44.27,2021-04-01
350868,Nasdaq:ITI,6.39,2021-04-01
350894,Nasdaq:SEIC,60.08,2021-04-01
350907,NASDAQ:THOR,0,2021-04-01
351483,NASDAQ:ASMI,0,2021-04-01
351569,Nasdaq:ABCB,54.15,2021-04-01
351789,Nasdaq:ELSE,5.26,2021-04-01
351817,NYSE:SBOW,7.95,2021-04-01
351834,Nasdaq:STKL,15.45,2021-04-01
351903,NASDAQ:EPHC,0,2021-04-01
351998,Nasdaq:DAIO,5.37,2021-04-01
352363,NYSE:KATE,0,2021-04-01
352541,NASDAQ:LNT,51.51,2021-04-01
352613,NASDAQ:TALL,0,2021-04-01
352747,NASDAQ:UGNEQ,0,2021-04-01
352825,Nasdaq:FSTR,17.72,2021-04-01
352915,NYSE:UHS,137.31,2021-04-01
352955,AMEX:CKX,0,2021-04-01
352988,,0,2021-04-01
353020,NASDAQ:AEGN,0,2021-04-01
353024,BATS:PXUS,0,2021-04-01
353184,Nasdaq:AIRT,27.06,2021-04-01
353230,NYSE:OCR,0,2021-04-01
353278,NYSE:NVO,35.53,2021-04-01
353646,,0,2021-04-01
354190,NYSE:AJG,122.05,2021-04-01
354647,Nasdaq:CVBF,22.89,2021-04-01
354655,NASDAQ:BOLT,33.39,2021-04-01
354707,NYSE:HE,42.04,2021-04-01
354869,NASDAQ:FMER,0,2021-04-01
354908,NASDAQ:FLIR,55.08,2021-04-01
354950,NYSE:HD,288.94,2021-04-01
354963,Nasdaq:SHEN,49.25,2021-04-01
355019,Nasdaq:FONR,18.15,2021-04-01
355379,Nasdaq:MDWT,0,2021-04-01
355429,NYSE:PL,0,2021-04-01
355766,NYSE:HWG,0,2021-04-01
355777,NASDAQ:LOJN,0,2021-04-01
355811,Nasdaq:GNTX,34.88,2021-04-01
355948,Nasdaq:RELL,6.87,2021-04-01
355999,NASDAQ:USTR,0,2021-04-01
356028,NASDAQ:CA,0,2021-04-01
356037,Nasdaq:CSPI,4.25,2021-04-01
356080,NYSE:BLC,0,2021-04-01
356130,NASDAQ:EMCI,0,2021-04-01
356171,Nasdaq:TCBK,47.97,2021-04-01
356213,NASDAQ:PNK,0,2021-04-01
356309,NYSE:NJR,40.51,2021-04-01
356708,NASDAQ:FRGBQ,0,2021-04-01
356858,NASDAQ:FBCI,0,2021-04-01
357020,NASDAQ:XCRA,0,2021-04-01
357097,NASDAQ:FCSC,0,2021-04-01
357173,Nasdaq:OSBC,13.54,2021-04-01
357294,NYSE:HOV,104.25,2021-04-01
357301,Nasdaq:TRST,36.55,2021-04-01
700564,Nasdaq:FULT,26.45,2021-04-01
700565,Nasdaq:FMBH,43.51,2021-04-01
700733,NASDAQ:NPBC,0,2021-04-01
700841,Nasdaq:RCMT,3.72,2021-04-01
700863,NASDAQ:SUSQ,0,2021-04-01
700923,Nasdaq:MYRG,69.8,2021-04-01
701288,Nasdaq:ATRI,656.01,2021-04-01
701345,NYSE:LCC,0,2021-04-01
701347,NYSE:CPF,26.26,2021-04-01
701374,NYSE:SIX,47.75,2021-04-01
701719,AMEX:ELA,0,2021-04-01
701811,NASDAQ:MENT,0,2021-04-01
701818,NYSE:KGC,6.94,2021-04-01
701869,NYSE:IHC,0,2021-04-01
701985,NYSE:BBWI,48.5,2021-04-01
702325,NASDAQ:FMBI,0,2021-04-01
702513,NASDAQ:BOCH,0,2021-04-01
702902,NASDAQ:HNBC,0,2021-04-01
703109,,0,2021-04-01
703351,NYSE:EAT,71.2,2021-04-01
703361,NASDAQ:IDTI,0,2021-04-01
703604,Nasdaq:DSGR,26.11,2021-04-01
704051,NASDAQ:INFR,30.82,2021-04-01
704415,NASDAQ:TVTY,0,2021-04-01
704440,Nasdaq:KRMD,3.9,2021-04-01
704532,NYSE:ONTO,61.69,2021-04-01
704562,Nasdaq:CDMO,18.08,2021-04-01
704693,,0,2021-04-01
705432,Nasdaq:SBSI,38.58,2021-04-01
706129,Nasdaq:HBNC,18.79,2021-04-01
706698,Nasdaq:UTMD,86.63,2021-04-01
706863,Nasdaq:UNB,28.55,2021-04-01
706874,NASDAQ:PLMT,0,2021-04-01
707179,Nasdaq:ONB,19.78,2021-04-01
707209,NYSE MKT:PRK,0,2021-04-01
707388,Nasdaq:STRR,9.5,2021-04-01
707511,OTC:RGRX,0,2021-04-01
707549,Nasdaq:LRCX,560.03,2021-04-01
707605,Nasdaq:ASRV,4.24,2021-04-01
707886,NASDAQ:UCFC,0,2021-04-01
708781,Nasdaq:CASS,46.72,2021-04-01
708818,Nasdaq:NXGN,0,2021-04-01
708819,NYSE:MDR,0,2021-04-01
708821,NYSE:PAR,79.12,2021-04-01
708955,Nasdaq:FFBC,24.14,2021-04-01
709283,Nasdaq:QMCO,8.77,2021-04-01
709337,Nasdaq:FMNB,15.92,2021-04-01
709804,NASDAQ:SXCL,0,2021-04-01
709878,NYSE:UAM,0,2021-04-01
709942,NYSE:GIW,0,2021-04-01
710752,NYSE:SBR,30.22,2021-04-01
710807,NASDAQ:ATGI,0,2021-04-01
710846,NASDAQ:FSIN,0,2021-04-01
711039,,0,2021-04-01
711065,NASDAQ:AMCC,0,2021-04-01
711377,Nasdaq:NEOG,41.33,2021-04-01
711404,Nasdaq:COO,96.59,2021-04-01
711665,NASDAQ:PHMD,0,2021-04-01
711669,Nasdaq:CBAN,15.6,2021-04-01
711772,Nasdaq:CATC,81.24,2021-04-01
712034,NYSE:ACCO,8.35,2021-04-01
712515,Nasdaq:EA,131.41,2021-04-01
712534,Nasdaq:FRME,46.88,2021-04-01
712537,NYSE:FCF,14.49,2021-04-01
712770,NYSE:OLP,22.82,2021-04-01
712771,Nasdaq:CNOB,25.91,2021-04-01
712843,NASDAQ:ELXS,0,2021-04-01
713095,NASDAQ:FFKT,0,2021-04-01
713425,Nasdaq:AMSWA,21.17,2021-04-01
713671,NASDAQ:DNBF,0,2021-04-01
713676,NYSE:PNC,171.22,2021-04-01
714256,Nasdaq:SMTI,29.98,2021-04-01
714284,NASDAQ:SORL,0,2021-04-01
714310,Nasdaq:VLY,27.47,2021-04-01
714395,Nasdaq:GABC,47.01,2021-04-01
714530,NASDAQ:NBBC,0,2021-04-01
714562,Nasdaq:THFF,44.75,2021-04-01
714655,NASDAQ:BIIBV,0,2021-04-01
715072,NYSE:RNST,43.29,2021-04-01
715153,NYSE:HMC,30.93,2021-04-01
715273,,0,2021-04-01
715446,Nasdaq:ANIX,6.79,2021-04-01
715579,Nasdaq:ACNB,29.8,2021-04-01
715787,Nasdaq:TILE,12.85,2021-04-01
715957,NYSE:D,73.5,2021-04-01
716133,,0,2021-04-01
716314,NYSE:GHM,14.83,2021-04-01
716605,Nasdaq:PWOD,23.82,2021-04-01
716634,Nasdaq:RDI,6.87,2021-04-01
716643,Nasdaq:RGS,250,2021-04-01
716646,NASDAQ:CLDA,0,2021-04-01
717423,NYSE:MUR,17.37,2021-04-01
717538,Nasdaq:AROW,30.83,2021-04-01
717605,NYSE:HXL,59.25,2021-04-01
717720,Nasdaq:VALU,28.75,2021-04-01
717806,Nasdaq:FUSB,9.28,2021-04-01
717826,NASDAQ:ERIC,13.38,2021-04-01
717954,NYSE:UNF,222.72,2021-04-01
718332,Nasdaq:RAVE,1.63,2021-04-01
718573,,0,2021-04-01
718877,Nasdaq:ATVI,91.87,2021-04-01
718924,NASDAQ:SPAN,0,2021-04-01
718937,Nasdaq:STAA,97.79,2021-04-01
718940,NYSE:BCE,46.03,2021-04-01
719135,Nasdaq:APYX,10.86,2021-04-01
719143,NASDAQ:ALNC,0,2021-04-01
719164,NYSE:SGK,0,2021-04-01
719209,NASDAQ:ISRL,0,2021-04-01
719220,Nasdaq:STBA,32.54,2021-04-01
719245,NYSE:WBK,0,2021-04-01
719402,NASDAQ:FXNC,18.58,2021-04-01
719413,NYSE:HL,6.33,2021-04-01
719733,Nasdaq:KTCC,8.41,2021-04-01
719739,Nasdaq:SIVB,511.76,2021-04-01
719866,NASDAQ:ACAT,0,2021-04-01
719955,NYSE:WSM,180,2021-04-01
720002,NASDAQ:MSFG,0,2021-04-01
720005,NYSE:RJF,79.71,2021-04-01
720154,Nasdaq:NOTV,16.97,2021-04-01
720327,,0,2021-04-01
720500,Nasdaq:ASYS,11.51,2021-04-01
720672,NYSE:SF,64.18,2021-04-01
720858,Nasdaq:ITIC,165.13,2021-04-01
720875,Nasdaq:DYNT,6.15,2021-04-01
721237,NASDAQ:NLCI,0,2021-04-01
721371,NYSE:CAH,59.14,2021-04-01
721447,NYSE:CAW,0,2021-04-01
721683,NYSE:TSS,0,2021-04-01
721693,Nasdaq:CREG,8.36,2021-04-01
721994,Nasdaq:LKFN,71.07,2021-04-01
722079,NYSE:TRA,0,2021-04-01
722104,NASDAQ:SVNTQ,0,2021-04-01
722256,NYSE:HVB,0,2021-04-01
722313,Nasdaq:NSYS,8.45,2021-04-01
722392,NASDAQ:PLNR,0,2021-04-01
722572,Nasdaq:FKWL,19,2021-04-01
722617,,0,2021-04-01
722692,NASDAQ:SCAI,0,2021-04-01
722723,NYSE:HGR,0,2021-04-01
722830,NASDAQ:IMMU,0,2021-04-01
723125,Nasdaq:MU,91.28,2021-04-01
723188,NYSE:CBU,77.27,2021-04-01
723254,Nasdaq:CTAS,336.33,2021-04-01
723458,NASDAQ:STBC,0,2021-04-01
723531,Nasdaq:PAYX,96.58,2021-04-01
723533,OTC:EXGP,0,2021-04-01
723603,NYSE:CULP,15.91,2021-04-01
723612,Nasdaq:CAR,67.63,2021-04-01
723646,Nasdaq:FRAF,31.15,2021-04-01
723906,NASDAQ:MRDG,0,2021-04-01
723916,NASDAQ:EBSB,0,2021-04-01
724004,Nasdaq:MLAB,244.33,2021-04-01
724606,NASDAQ:PNRA,0,2021-04-01
724742,AMEX:TPHS,0,2021-04-01
724910,NASDAQ:NVEC,68.5,2021-04-01
725363,AMEX:CVM,0,2021-04-01
725876,NASDAQ:FNCX,0,2021-04-01
726513,NYSE:TRCO,0,2021-04-01
726514,NASDAQ:ESIO,0,2021-04-01
726517,NASDAQ:MBVT,0,2021-04-01
726601,Nasdaq:CCBG,26.86,2021-04-01
726603,NASDAQ:QUSA,0,2021-04-01
726728,NYSE:O,60.49,2021-04-01
726854,Nasdaq:CHCO,81.82,2021-04-01
726958,Nasdaq:CASY,207.35,2021-04-01
726990,NASDAQ:AWBCQ,0,2021-04-01
727207,Nasdaq:AXDX,91.9,2021-04-01
727273,Nasdaq:CDZI,8.86,2021-04-01
727346,OTC:GBCS,0,2021-04-01
728249,NASDAQ:INPHQ,0,2021-04-01
728303,NYSE:CRV,0,2021-04-01
728331,NASDAQ:STRN,0,2021-04-01
728387,AMEX:CATX,0,2021-04-01
728535,NASDAQ:JBHT,158.41,2021-04-01
729153,NYSE:RBS,0,2021-04-01
729237,NYSE:PKY,0,2021-04-01
729580,Nasdaq:BELFA,19.63,2021-04-01
729922,NASDAQ:OSIP,0,2021-04-01
729986,Nasdaq:UBSI,38.57,2021-04-01
730000,NASDAQ:SUPX,0,2021-04-01
730255,Nasdaq:CAMP,0,2021-04-01
730263,NYSE:THO,141.48,2021-04-01
730272,Nasdaq:RGEN,207.44,2021-04-01
730464,NYSE:ATGE,41.02,2021-04-01
730708,Nasdaq:SBCF,36.93,2021-04-01
730716,NASDAQ:ZIGO,0,2021-04-01
731012,Nasdaq:HCSG,28.62,2021-04-01
731653,NASDAQ:UBCP,14.25,2021-04-01
731766,NYSE:UNH,366.86,2021-04-01
731802,NYSE:ATO,93.54,2021-04-01
731805,NASDAQ:PCBC,0,2021-04-01
731939,NYSE:TIN,0,2021-04-01
732026,AMEX:TRT,0,2021-04-01
732412,NASDAQ:MBND,0,2021-04-01
732712,NYSE:VZ,56.59,2021-04-01
732717,NYSE:T,26.83,2021-04-01
732834,NYSE:CLR,0,2021-04-01
733099,NYSE:RCI,48.58,2021-04-01
733269,NYSE:RAMP,52.93,2021-04-01
733590,NYSE:TCI,21.5,2021-04-01
734620,NYSE:BC,99.07,2021-04-01
734820,,0,2021-04-01
735016,NYSE:SCU,0,2021-04-01
736012,Nasdaq:INTZ,548.8,2021-04-01
736260,,0,2021-04-01
736314,,0,2021-04-01
736772,Nasdaq:CCNE,26.99,2021-04-01
736822,NASDAQ:BLUD,0,2021-04-01
737207,NASDAQ:MRNA,145.6,2021-04-01
737210,NASDAQ:LNBB,0,2021-04-01
737468,Nasdaq:WASH,52.19,2021-04-01
737561,NASDAQ:UCIA,0,2021-04-01
737758,NYSE:TTC,102.49,2021-04-01
738214,Nasdaq:AMTX,22.28,2021-04-01
738347,NYSE:NSC,260.62,2021-04-01
739421,Nasdaq:CZFS,55.74,2021-04-01
740260,NYSE:VTR,53.81,2021-04-01
740663,Nasdaq:FLIC,20.12,2021-04-01
740664,Nasdaq:RFIL,6.38,2021-04-01
740694,NYSE:KDN,0,2021-04-01
740728,NASDAQ:FPFCQ,0,2021-04-01
740761,NASDAQ:BUCY,0,2021-04-01
740971,Nasdaq:OPOF,23.98,2021-04-01
741516,Nasdaq:AMNB,0,2021-04-01
741558,,0,2021-04-01
741815,NYSE:HH,0,2021-04-01
742126,NASDAQ:ECOLW,0,2021-04-01
742275,NYSE:BNV,0,2021-04-01
742278,NYSE:RES,5.1,2021-04-01
743238,Nasdaq:SHYF,37.73,2021-04-01
743316,NASDAQ:MXIM,90.66,2021-04-01
743367,AMEX:BHB,0,2021-04-01
743669,NASDAQ:CY,0,2021-04-01
743988,NASDAQ:XLNX,125.35,2021-04-01
744187,NYSE:REX,30.81,2021-04-01
744218,Nasdaq:CLDX,26.08,2021-04-01
744452,Nasdaq:APDN,172.6,2021-04-01
744822,,0,2021-04-01
744825,AMEX:AMS,0,2021-04-01
745308,NYSE:JOE,47.29,2021-04-01
745732,Nasdaq:ROST,120.66,2021-04-01
745981,NYSE:MSL,0,2021-04-01
746210,Nasdaq:OBLG,60.9,2021-04-01
746253,,0,2021-04-01
746514,AMEX:NEN,0,2021-04-01
746515,NYSE:EXPD,103.07,2021-04-01
746598,NYSE:BRC,54.52,2021-04-01
746631,,0,2021-04-01
746834,NASDAQ:NGAS,0,2021-04-01
746838,NYSE:UIS,26.15,2021-04-01
747345,,0,2021-04-01
747540,OTC:SPRS,0,2021-04-01
748015,,0,2021-04-01
748213,NYSE:NSAT,0,2021-04-01
748268,Nasdaq:RCAT,4.78,2021-04-01
748270,NASDAQ:MDCI,0,2021-04-01
748592,Nasdaq:ERNA,132.4,2021-04-01
748691,NYSE:KF,43.15,2021-04-01
749037,NASDAQ:ORBK,0,2021-04-01
749098,NYSE:MGA,90.65,2021-04-01
749148,NASDAQ:NUROW,0,2021-04-01
749251,NYSE:IT,183.04,2021-04-01
749647,Nasdaq:IMNN,30.75,2021-04-01
749660,Nasdaq:ICAD,19.35,2021-04-01
750004,Nasdaq:LNW,44.1,2021-04-01
750199,NYSE:EPL,0,2021-04-01
750556,NYSE:STI,0,2021-04-01
750561,NASDAQ:PLLL,0,2021-04-01
750574,Nasdaq:AUBN,38.72,2021-04-01
750577,Nasdaq:HWC,42.8,2021-04-01
750686,Nasdaq:CAC,46.85,2021-04-01
751364,NYSE:NNN,43.02,2021-04-01
751365,Nasdaq:VIRC,3.29,2021-04-01
751652,NYSE:STR,18.04,2021-04-01
751978,Nasdaq:VICR,88.35,2021-04-01
752431,NASDAQ:NWK,0,2021-04-01
752642,NYSE:UMH,18.85,2021-04-01
752714,Nasdaq:MGRC,81.21,2021-04-01
752789,,0,2021-04-01
753308,NYSE:NEE 6.219,71.69,2021-04-01
753568,NYSE:EXAR,0,2021-04-01
753772,,0,2021-04-01
754495,,0,2021-04-01
754673,NASDAQ:SCNB,0,2021-04-01
754811,Nasdaq:GROW,7.88,2021-04-01
754813,,0,2021-04-01
755001,NYSE:UTL,46.52,2021-04-01
755113,,0,2021-04-01
755230,,0,2021-04-01
756620,NYSE:BTTGY,0,2021-04-01
756862,,0,2021-04-01
756894,NYSE:GOLD,20.62,2021-04-01
757011,NYSE:USG,0,2021-04-01
758938,OTC:QBAK,0,2021-04-01
759433,NYSE MKT:CIK,0,2021-04-01
759828,NYSE:JHI,17.7,2021-04-01
759866,NYSE:JHS,15.53,2021-04-01
759944,NYSE:CFG,43.44,2021-04-01
760326,NASDAQ:WRND,0,2021-04-01
760498,Nasdaq:BANF,71.7,2021-04-01
760730,NYSE:IOT,0,2021-04-01
761238,NASDAQ:RADA,0,2021-04-01
761648,NYSE:CDR,0,2021-04-01
763293,,0,2021-04-01
763532,Nasdaq:LYTS,8.59,2021-04-01
763563,Nasdaq:CHMG,40,2021-04-01
763744,NYSE:LCII,136.66,2021-04-01
763901,Nasdaq:BPOP,69.51,2021-04-01
763907,Nasdaq:FUNC,18.69,2021-04-01
764038,Nasdaq:FXNC,82.76,2021-04-01
764065,NYSE:CLF,15.86,2021-04-01
764180,NYSE:MO,51.64,2021-04-01
764195,Nasdaq:VBIV,107.1,2021-04-01
764401,NYSE:IIIN,33.56,2021-04-01
764478,NYSE:BBY,120.96,2021-04-01
764579,NASDAQ:CASM,0,2021-04-01
764622,NYSE:PNW,79.73,2021-04-01
764811,NASDAQ:COB,0,2021-04-01
764858,NYSE:FPWBQ,0,2021-04-01
765207,NASDAQ:FNLC,28.42,2021-04-01
766011,AMEX:CMCL,0,2021-04-01
766421,NYSE:ALK,68.56,2021-04-01
766701,NYSE:CMO,0,2021-04-01
766704,NYSE:WELL,71,2021-04-01
766792,Nasdaq:CVV,4.85,2021-04-01
766829,NYSE:SJW,60.64,2021-04-01
767405,Nasdaq:SBFG,17.44,2021-04-01
767884,NASDAQ:CERE,17.74,2021-04-01
767920,NASDAQ:PMCS,0,2021-04-01
768251,NASDAQ:ALTR,62.75,2021-04-01
768411,NASDAQ:CYBE,0,2021-04-01
768835,NYSE:BIG,70.79,2021-04-01
768899,NYSE:TBI,20.96,2021-04-01
769218,NYSE:AEG,4.68,2021-04-01
769397,Nasdaq:ADSK,265.96,2021-04-01
769520,Nasdaq:MIDD,165.63,2021-04-01
771266,Nasdaq:KOPN,11.03,2021-04-01
771497,NYSE:ABM,49.7,2021-04-01
771614,,0,2021-04-01
771856,Nasdaq:CSBR,11.79,2021-04-01
771992,NYSE:PAAS,33.05,2021-04-01
771999,AMEX:DSS,0,2021-04-01
772406,Nasdaq:CRUS,80.22,2021-04-01
772572,NASDAQ:EDAC,0,2021-04-01
772897,NASDAQ:HTCH,0,2021-04-01
773141,NYSE:MDC,0,2021-04-01
773840,Nasdaq:HON,212.13,2021-04-01
773910,NYSE:AEUA,0,2021-04-01
774415,NYSE:KING,0,2021-04-01
774569,NASDAQ:CLDB,0,2021-04-01
775158,NYSE:OSK,118.48,2021-04-01
775215,Nasdaq:HBT,17.18,2021-04-01
775368,NYSE:Y,0,2021-04-01
