CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
1342287,NASDAQ:GFNSZ,0
1342338,Nasdaq:HIMX,14.02
1342423,Nasdaq:LMNR,18.33
1342575,,0
1342585,,0
1342803,,0
1342874,NYSE:TX,34.15
1342958,Nasdaq:DGLY,35.8
1342960,,0
1343034,NASDAQ:TRCB,0
1343202,,0
1343491,NYSE:GJP,0
1343719,NASDAQ:EXXI,0
1343793,NYSE:BTA,13.56
1344154,,0
1344376,,0
1344413,NASDAQ:ALXA,0
1344596,NASDAQ:ARII,0
1344674,,0
1344705,NYSE:CYRV,0
1344708,,0
1344907,,0
1344980,NASDAQ:AHGP,0
1345016,NYSE:YELP,39.2
1345099,Nasdaq:MESO,16.94
1345105,NYSE:CPA,80.54
1345126,NYSE:CODI,25.34
1345310,NYSE:WWAV,0
1345715,NYSE:STAQ,0
1345801,NYSE MKT:CFD,0
1345968,,0
1346610,NYSE:SOS,170
1346830,Nasdaq:CARA,14.34
1346980,NYSE:CHAP,Loading...
1347022,,0
1347178,Nasdaq:VNDA,18.69
1347215,NYSE:HNZ,0
1347426,NYSE:BMA,16.48
1347452,NASDAQ:WEST,0
1347510,,0
1347557,NYSE:PAC,109.89
1347613,NASDAQ:SGYPU,0
1347815,NYSE:FSR,0
1347858,Nasdaq:XXII,1082.4
1348036,NYSE:AVLR,0
1348324,NASDAQ:LDRH,0
1348334,NYSE:CUDA,Loading...
1348362,Nasdaq:LEXX,6.7
1348649,NASDAQ:CLCD,0
1348911,Nasdaq:KALV,26.01
1348952,NYSE:ELC,Loading...
1349108,,0
1349436,NYSE:SD,6.26
1349437,,0
1349454,NYSE:TRLA,0
1349892,,0
1349929,Nasdaq:VYNT,0
1350072,NASDAQ:CMSB,0
1350102,Nasdaq:ASTI,14200
1350381,NASDAQ:INWK,0
1350653,Nasdaq:ATEC,15.99
1351172,Nasdaq:LMNL,0
1351197,,0
1351285,NYSE:RST,0
1351288,NASDAQ:GWPH,0
1351541,NYSE:DK,21.78
1351636,Nasdaq:SSTI,45.2
1352010,NYSE:EPAM,518.54
1352302,NASDAQ:GMET,0
1352341,,0
1352713,,0
1353123,,0
1353226,NYSE:GJR,0
1353268,,0
1353283,Nasdaq:SPLK,125.49
1353499,,0
1353523,,0
1353536,NASDAQ:TNAV,0
1353611,NYSE:FXB,0
1353612,NYSE:FXC,0
1353613,NYSE:FXY,0
1353614,NYSE:FXA,0
1353615,NYSE:FXF,0
1353616,,0
1353970,,0
1354174,,0
1354217,NASDAQ:VOLC,0
1354327,NYSE:PGTI,0
1354371,NYSE:PYS,0
1354513,NASDAQ:CTCM,0
1354730,,0
1354835,,0
1354866,Nasdaq:BYRN,24.96
1355042,,0
1355096,Nasdaq:QRTEA,108.24
1355128,,0
1355444,NYSE:ERJ,16.15
1355754,NYSE:INST,0
1355795,,0
1355823,NASDAQ:ROMA,0
1355839,Nasdaq:PALT,0
1355848,Nasdaq:GNUS,0
1355855,NASDAQ:NFSB,0
1356090,Nasdaq:PGEN,6.27
1356093,Nasdaq:CREX,5.7
1356115,NYSE:NXDT,14.28
1356284,NYSE:GJS,21.37
1356462,,0
1356570,NYSE:WNS,Loading...
1356576,Nasdaq:SUPN,32.74
1356628,NASDAQ:VPFG,0
1356857,,0
1356949,NASDAQ:HWCC,0
1357115,,0
1357204,NASDAQ:DNKN,0
1357227,NASDAQ:FGXI,0
1357371,NASDAQ:BBEPP,0
1357450,Nasdaq:HOLI,13.87
1357459,Nasdaq:PALI,3075
1357615,NYSE:KBR,37.79
1357660,NYSE:GJT,20.71
1357671,OTC:VOCL,0
1357874,Nasdaq:DTIL,325.5
1357971,Nasdaq:ESOA,2.2
1358190,AMEX:ITP,Loading...
1358356,Nasdaq:LMST,0
1358483,NYSE:EVDY,0
1358575,NASDAQ:CPHR,0
1358762,Nasdaq:RETA,0
1358831,NASDAQ:LGCYO,0
1359111,NASDAQ:FXCB,0
1359555,,0
1359687,,0
1359711,NYSE:MFGP,Loading...
1359841,NYSE:HBI,18.56
1359931,Nasdaq:TARA,10.14
1360214,Nasdaq:HROW,25.86
1360530,NYSE:VSI,Loading...
1360537,,0
1360565,Nasdaq:WFCF,15.23
1360604,NYSE:HR,30.85
1360683,NASDAQ:TLMR,0
1360901,NYSE:EVR,131
1361113,Nasdaq:VRNS,56.73
1361245,NASDAQ:TRXI,0
1361248,OTC:TLOG,0
1361470,NYSE:MVNR,0
1361538,NYSE:PRIM,Loading...
1361579,,0
1361658,NYSE:TNL,60.19
1361709,NYSE:SUSS,0
1361859,NASDAQ:LOCO,16.63
1361872,NASDAQ:WWAY,0
1361916,,0
1361937,NASDAQ:EVEP,0
1361983,NASDAQ:ORBC,0
1362004,Nasdaq:ICFI,92.48
1362120,,0
1362190,Nasdaq:AEYE,16.92
1362468,Nasdaq:ALGT,202.98
1362481,NYSE:AGD,12
1362614,,0
1362705,AMEX:SNMP,Loading...
1362718,,0
1362719,,0
1362898,NASDAQ:AVL,0
1362959,NASDAQ:ROSG,0
1362988,NYSE:AYR,0
1363381,,0
1363421,NYSE:JGV,0
1363438,NYSE:FEO,0
1363829,NASDAQ:ESGRO,240.17
1363851,NASDAQ:CTRX,0
1363890,NYSE:KED,0
1364099,NASDAQ:IPHS,0
1364125,AMEX:WRN,Loading...
1364128,NYSE MKT:AXU,0
1364250,NYSE:DEI,35.68
1364389,NYSE:CXO,0
1364479,NYSE:HRI,107.93
1364541,NASDAQ:EROC,0
1364644,NYSE:CHQGF,0
1364728,,0
1364742,NYSE:BLK,861.26
1364856,NASDAQ:MNRK,0
1364885,NYSE:SPR,50.25
1364954,NYSE:CHGG,Loading...
1364962,NASDAQ:IMPV,0
1365038,NYSE:LEAF,0
1365135,NYSE:WU,23.64
1365241,,0
1365555,NASDAQ:AFSI,0
1365742,NYSE:ATV,0
1365767,Nasdaq:ALLT,19.24
1365784,,0
1365997,NASDAQ:BCAR,0
1366246,NASDAQ:GLUU,0
1366312,,0
1366340,NASDAQ:FNJN,0
1366367,NASDAQ:YDKN,0
1366527,NASDAQ:CBLK,0
1366561,NYSE:SMAR,Loading...
1366649,NASDAQ:DLGC,0
1366868,AMEX:GSAT,Loading...
1367064,NASDAQ:APLP,0
1367083,Nasdaq:SNOA,7.62
1367311,,0
1367396,,0
1367644,NYSE:EBS,61.09
1367859,Nasdaq:CZWI,13.78
1367920,Nasdaq:CNCE,0
1368007,NYSE:NYX,0
1368265,Nasdaq:CLNE,11.24
1368308,NASDAQ:HPJ,0
1368358,NASDAQ:CSRE,0
1368365,Nasdaq:MARK,0
1368458,NYSE:SBH,19.44
1368493,NYSE:CAF,22.65
1368514,Nasdaq:ADMA,1.67
1368519,NYSE:NOA,16.04
1368622,Nasdaq:AVAV,111.55
1368745,,0
1368802,NYSE:ATN,0
1368879,,0
1368893,NYSE:BCF,0
1368900,,0
1368993,NASDAQ:WGBS,0
1369085,AMEX:NEWP,Loading...
1369241,NYSE:DAC,72.78
1369290,AMEX:MYO,0
1369568,Nasdaq:CPRX,5.8
1369786,NASDAQ:SGNT,0
1369817,NYSE:OB,0
1369868,NASDAQ:CBPO,0
1370053,Nasdaq:ANAB,23.92
1370314,,0
1370416,Nasdaq:WPRT,52.4
1370431,NYSE:VEDL,Loading...
1370450,Nasdaq:WLDN,36.72
1370489,,0
1370637,Nasdaq:ETSY,170.79
1370702,NASDAQ:QTNA,0
1370755,Nasdaq:TCPC,14
1370804,,0
1370880,NASDAQ:MNDT,0
1370946,NYSE:OC,96.18
1371011,,0
1371217,Nasdaq:RSLS,314.5
1371285,Nasdaq:TRUP,105.8
1371446,NASDAQ:FBRC,0
1371455,,0
1371489,Nasdaq:III,5.74
1371541,NASDAQ:HQCL,0
1371571,,0
1371782,NYSE:MVO,7.56
1372000,NYSE:UPGI,Loading...
1372020,Nasdaq:GLDD,14.19
1372041,NASDAQ:PAET,0
1372117,NYSE:IRR,0
1372183,Nasdaq:NXTP,0
1372299,NASDAQ:OCGN,7.4
1372326,,0
1372336,NYSE:LBRT,15.66
1372375,NYSE:MM,0
1372414,NYSE:HIVE,0
1372514,Nasdaq:KPRX,1594.8
1372612,NYSE:BOX,24.95
1372791,,0
1372807,Nasdaq:PTMN,23.8
1372920,NYSE:EDU,81
1373060,NYSE:MR,0
1373561,NASDAQ:NEWS,0
1373641,,0
1373670,NYSE:GRBK,Loading...
1373707,NASDAQ:TTPH,0
1373715,NYSE:NOW,534.75
1373835,NYSE:SE,281.06
1373980,,0
1373988,NASDAQ:ESSX,0
1374128,NASDAQ:ENTL,0
1374293,NASDAQ:FTA,65.5
1374310,BATS:CBOE,Loading...
1374328,Nasdaq:FTLF,0
1374339,Nasdaq:PMN,10.36
1374535,NASDAQ:AIMCV,0
1374684,NYSE:MULE,0
1374690,Nasdaq:LRMR,8.38
1374756,NASDAQ:ORIT,0
1374783,NASDAQ:MSBF,0
1374993,NASDAQ:WAVE,0
1375063,NASDAQ:SYMX,0
1375083,,0
1375151,NASDAQ:ZGNX,0
1375200,NASDAQ:PATH,0
1375205,AMEX:URG,Loading...
1375247,NASDAQ:OMPI,0
1375271,,0
1375320,NASDAQ:HBNK,0
1375336,,0
1375340,NYSE:FOF,14.09
1375365,Nasdaq:SMCI,34.93
1375387,NYSE:DHG,0
1375514,,0
1375557,NASDAQ:UNTD,0
1375686,NASDAQ:THTI,0
1375796,NYSE:TLRA,0
1375829,NASDAQ:RRM,0
1375877,Nasdaq:CSIQ,38.34
1375996,NASDAQ:UNXL,0
1376139,NYSE:CVI,18.73
1376227,NYSE:UNG,0
1376321,Nasdaq:CNET,8.75
1376339,Nasdaq:MDXG,12.49
1376610,Nasdaq:HYMC,30.8
1376742,,0
1376812,,0
1376972,NASDAQ:HMIN,0
1376986,NYSE:TVC,26.73
1377013,NYSE:TWC,0
1377121,Nasdaq:PTGX,43.44
1377630,Nasdaq:NCMI,49.3
1377720,NASDAQ:CYDEQ,0
1377757,AMEX:GAU,0
1377789,Nasdaq:AVNW,36.09
1377902,,0
1377936,NYSE:SAJ,26.15
1378020,NASDAQ:BNCL,0
1378140,AMEX:OPTT,0
1378239,Nasdaq:OMAB,109.89
1378564,NYSE:ZPIN,0
1378590,Nasdaq:BLIN,2.26
1378624,,0
1378701,NYSE:GDL,9.02
1378706,NYSE:ADGE,0
1378718,NYSE:WAIR,0
1378789,NYSE:AER,55.38
1378946,NASDAQ:PBCT,17.37
1378950,Nasdaq:PRTS,18.57
1378992,NYSE:BERY,64.22
1379006,AMEX:NNVC,Loading...
1379041,NYSE:EIG,42.15
1379246,NASDAQ:BODY,0
1379378,NYSE:DEP,0
1379384,NYSE:BTZ,15.24
1379400,NYSE:AOD,10.15
1379438,NYSE:EXG,10.1
1379661,NYSE:NGLS,Loading...
1379785,NYSE:BBDC,Loading...
1380180,,0
1380509,NYSE:HF,0
1380712,,0
1380846,NASDAQ:TSCAP,0
1380936,NYSE:GOF,21.15
1380992,NASDAQ:EPAY,0
1381074,Nasdaq:RTC,41.25
1381197,Nasdaq:IBKR,64.09
1381353,BATS:FPFD,25.04
1381531,NYSE:UFS,0
1381639,NASDAQ:MFLR,0
1381640,Nasdaq:MLCO,17.42
1381668,Nasdaq:TFSL,20.41
1382101,Nasdaq:STRO,19.92
1382158,NYSE:TSL,0
1382219,,0
1382230,Nasdaq:ESSA,16.01
1382298,NYSE:TEOZF,0
1382413,,0
1382574,Nasdaq:MEDS,65.7
1382696,,0
1382821,Nasdaq:RDFN,58.71
1383054,,0
1383055,,0
1383057,NYSE:DBP,0
1383058,NYSE:DBO,0
1383062,NYSE:DBE,0
1383082,NYSE:DBA,0
1383084,NYSE:DBB,0
1383145,,0
1383149,NYSE:UDN,0
1383151,NYSE:UUP,Loading...
1383154,,0
1383312,NYSE:BR,160.89
1383395,NYSE:SQNS,5.99
1383414,NYSE:PNNT,6.87
1383441,NYSE:NIE,29.36
1383650,NYSE:CQP,42.7
1383729,NYSE:FIO,0
1383790,NASDAQ:SSRX,0
1383803,NASDAQ:JMPNL,0
1383871,NYSE:LOCK,0
1384032,,0
1384072,NASDAQ:VNR,0
1384101,Nasdaq:VCYT,38.01
1384135,,0
1384195,AMEX:REI,0
1384905,NYSE:RNG,287.38
1385016,BATS:MDEV,0
1385157,NYSE:TEL,131.64
1385187,NYSE:COV,0
1385228,,0
1385280,NYSE:CNK,22.02
1385290,,0
1385292,NASDAQ:TYPE,0
1385424,,0
1385508,Nasdaq:OPNT,0
1385544,,0
1385598,NASDAQ:JASO,0
1385613,Nasdaq:GLRE,9.22
1385632,NYSE:IAE,9.42
1385763,NYSE:JCE,16.17
1385818,Nasdaq:AYTU,112.6
1385830,,0
1385849,AMEX:UUUU,Loading...
1385943,Nasdaq:HUMA,10.13
1386067,NYSE:EOD,5.79
1386198,NASDAQ:MEMS,0
1386278,NYSE:GDOT,49.17
1386301,Nasdaq:RSSS,2.6
1386570,Nasdaq:CDXC,8.99
1386608,,0
1386716,Nasdaq:SBLK,22.5
1386858,NASDAQ:HPTX,0
1386926,NYSE:KFH,0
1387467,Nasdaq:AOSL,28.33
1387637,NYSE:JBR,0
1387713,,0
1387829,NASDAQ:GNBC,0
1388126,AMEX:HNW,0
1388133,NASDAQ:SHOR,0
1388141,NYSE:EDD,6.14
1388195,NYSE:PMC,0
1388430,NYSE:CAIIP,0
1388658,Nasdaq:IRTC,63.04
1388855,,0
1389002,Nasdaq:MRIN,9.42
1389050,NYSE:AROC,8.99
1389072,NASDAQ:HTWR,0
1389170,NYSE:TRGP,45.71
1389207,OTC:GFASY,0
1389476,,0
1389545,AMEX:NBY,0
1389771,,0
1389797,NASDAQ:FSBC,26.4
1389936,,0
1390162,NASDAQ:HBMD,0
1390195,NYSE:AWP,6.37
1390312,NYSE:BKJ,0
1390478,Nasdaq:SLS,11.32
1390777,NYSE:BK,49.66
1390844,NYSE:WBC,Loading...
1391127,Nasdaq:EGIO,127.6
1391137,NASDAQ:BCSB,0
1391437,NYSE:GRX,13.36
1391636,NYSE:CYNI,0
1391947,,0
1392091,NASDAQ:BKEPP,0
1392326,Nasdaq:CPLP,12.81
1392380,Nasdaq:GEVO,7.91
1392522,NYSE:FSL,0
1392562,NASDAQ:LABC,0
1392694,Nasdaq:SURG,6.25
1392972,NYSE:PRO,Loading...
1392994,NYSE:FGB,4.11
1393020,NASDAQ:IVTY,0
1393052,NYSE:VEEV,Loading...
1393066,NYSE:RFP,0
1393299,NYSE:BGY,6.51
1393311,NYSE:PSA,Loading...
1393434,Nasdaq:OCUL,13.93
1393584,NYSE:AMWL,13.7
1393612,NYSE:DFS,118.05
1393726,Nasdaq:TIPT,9.82
1393818,NYSE:BX,98.31
1393883,NYSE:DHX,2.91
1394029,,0
1394056,Nasdaq:OSS,5.61
1394074,NYSE:SEP,0
1394156,NASDAQ:SAUC,0
1394159,NYSE:OWW,0
1394220,OTC:RINO,0
1394319,Nasdaq:TCON,133.4
1394832,NYSE:ATS,28.05
1394954,NASDAQ:GTAT,0
1395057,NYSE:INB,0
1395064,NYSE:TAK,16.73
1395213,NYSE:EDN,4.66
1395325,NYSE:ETJ,11.63
1395593,,0
1395627,NYSE:IID,0
1395848,NASDAQ:IOTS,0
1395937,Nasdaq:SNDX,17.65
1395942,NYSE:KAR,17.98
1395943,,0
1396009,NYSE:VMC,168.94
1396016,NASDAQ:EDS,0
1396033,NYSE:LL,20.43
1396167,NYSE:DEX,0
1396238,,0
1396247,,0
1396277,Nasdaq:CHW,10.74
1396278,,0
1396279,NYSE:HGGG,0
1396440,NYSE:MAIN,Loading...
1396446,NYSE:CYS,0
1396502,NYSE:HTY,0
1396536,Nasdaq:DUOT,10.52
1396546,NYSE:VM,0
1396814,Nasdaq:PCRX,61.07
1396838,NYSE:DOLNQ,0
1396878,NYSE:UGA,0
1397016,Nasdaq:OPXS,1.41
1397047,Nasdaq:FPAY,2.77
1397173,NYSE:JTD,0
1397183,Nasdaq:IVDA,3.6
1397187,Nasdaq:LULU,352.29
1397516,NASDAQ:REXX,0
1397533,NASDAQ:ABBC,0
1397702,Nasdaq:SILK,51.15
1397911,Nasdaq:LPLA,140.53
1398161,,0
1398453,NYSE:XIN,24.8
1398529,NASDAQ:MULT,0
1398551,NASDAQ:YONG,0
1398659,NYSE:G,45.35
1398664,NYSE:ENP,Loading...
1398733,Nasdaq:AQST,3.99
1398805,Nasdaq:BEEM,33.74
1398931,,0
1398987,NYSE:HOUS,17.53
1399067,,0
1399249,NYSE:PZN,0
1399250,NASDAQ:TTHI,0
1399520,Nasdaq:STKS,10.84
1399521,NASDAQ:LIWA,0
1399529,NASDAQ:DRNA,0
1399708,Nasdaq:NVCN,0
1399768,,0
1399935,NASDAQ:FRANQ,0
1400017,Nasdaq:TGAN,4.45
1400271,NYSE MKT:CUBT,0
1400438,Nasdaq:LGO,15.8
1400810,NYSE:HCI,90.65
1400848,NASDAQ:LPSB,0
1400891,Nasdaq:IHRT,26.09
1400897,NYSE:SRV,Loading...
1401040,Nasdaq:DMAC,7.5
1401106,,0
1401112,NASDAQ:PRGNL,0
1401257,NYSE:FET,23.7
1401395,Nasdaq:NEPT,0
1401521,Nasdaq:ACIC,6.04
1401564,Nasdaq:FFNW,14.82
1401573,,0
1401667,Nasdaq:PBYI,9.81
1401680,NASDAQ:CSOD,0
1401708,Nasdaq:NSTG,0
1401914,Nasdaq:DARE,1.34
1402057,Nasdaq:CDW,169.73
1402281,,0
1402328,Nasdaq:SBFM,3240
1402364,,0
1402388,NYSE:WFG,70.67
1402436,Nasdaq:SSNC,72.84
1402479,Nasdaq:MDVL,0
1402829,NYSE:ORN,5.66
1402902,,0
1403085,,0
1403132,NYSE:WX,0
1403161,NYSE:V,234.32
1403256,NYSE:SCU,0
1403275,NYSE:FAV,0
1403385,NYSE:SYA,0
1403431,Nasdaq:HCCI,0
1403475,Nasdaq:BMRC,31.52
1403528,NYSE:OAK,0
1403568,Nasdaq:ULTA,334.9
1403708,Nasdaq:EVOK,16.56
1403752,Nasdaq:ZYME,36.78
1403794,,0
1403795,NYSE:NIVS,Loading...
1403849,NASDAQ:PWRD,0
1403853,NYSE MKT:NES,0
1403882,NYSE:MTCN,0
1404079,NYSE:SSN,Loading...
1404123,Nasdaq:ONEM,0
1404281,Nasdaq:ELDN,7.65
1404296,NASDAQ:ACFC,0
1404433,AMEX:DPSI,0
1404592,NYSE:RVM,0
1404644,Nasdaq:NGNE,201.6
1404655,NYSE:HUBS,575.5
1404912,NYSE:KKR,57.9
1404973,NASDAQ:EGC,0
1405037,,0
1405073,,0
1405197,,0
1405249,,0
1405277,NASDAQ:CTCT,0
1405287,,0
1405419,,0
1405495,Nasdaq:IDCC,76.15
1405503,,0
1405513,NYSE:UNL,0
1405528,NYSE:USL,Loading...
1405658,NYSE:EJ,0
1405858,,0
1406081,,0
1406234,NYSE:BIP,36.21
1406251,NASDAQ:GACQ,0
1406574,,0
1406587,NYSE:FOR,21.06
1406591,NYSE:FTT,0
1406666,NYSE:CALX,44.15
1406796,,0
1407007,,0
1407067,NYSE:FSB,0
1407185,,0
1407190,NYSE:VMEMQ,0
1407268,,0
1407298,NYSE:FLY,0
1407437,,0
1407463,,0
1407623,Nasdaq:ROIC,17.99
1407739,NYSE:DFT,0
1408075,NYSE:GPK,17.69
1408100,NYSE:KW,20.06
1408198,NYSE:MSCI,515.59
1408201,NYSE:TPZ,13.89
1408287,NYSE:ZEP,0
1408443,Nasdaq:MIST,5.93
1408534,Nasdaq:FGBI,27.13
1408710,NYSE:FN,93.76
1408970,NASDAQ:BKCH,65.83
1409134,NYSE:OSP,0
1409171,Nasdaq:TITN,31.42
1409269,Nasdaq:VERO,40.5
1409375,Nasdaq:OESX,5.48
1409447,,0
1409493,NYSE:CIM,46.29
1409690,NASDAQ:TBRA,0
1409916,NYSE:HLTH,0
1409970,NYSE:LC,19
1410056,NYSE:GRHHQ,0
1410064,,0
1410098,Nasdaq:CRMD,7.63
1410240,,0
1410384,NYSE:QTWO,105.46
1410402,,0
1410428,Nasdaq:XWEL,Loading...
1410471,NASDAQ:IPCM,0
1410636,NYSE:AWK,161.3
1410703,,0
1410711,,0
1410838,NYSE:EPB,0
1410939,Nasdaq:ISEE,0
1411158,NASDAQ:ANAC,0
1411207,NYSE:ALSN,Loading...
1411303,NASDAQ:CBNJ,0
1411342,NYSE:EFC,19.07
1411419,,0
1411488,NASDAQ:HAWK,0
1411494,NYSE:APO,58.47
1411579,NYSE:AMC,245.69
1411583,NYSE:WMZ,Loading...
1411685,Nasdaq:VTGN,83.1
1411688,NYSE:TCS,12.41
1411690,Nasdaq:BNGO,72.2
1411825,,0
1411906,AMEX:AMPE,0
1412043,,0
1412095,Nasdaq:TROO,2.02
1412100,NYSE:MHLA,Loading...
1412109,NASDAQ:KFFG,0
1412203,NYSE:HMR,0
1412270,NYSE:CRCM,0
1412347,NYSE:WMLP,0
1412350,NYSE:PKO,0
1412408,NYSE:PHR,56.98
1412486,Nasdaq:COCP,15.48
1412558,Nasdaq:EVO,0
1412665,NASDAQ:MOFG,29.44
1412707,NASDAQ:LEVLP,0
1412914,NYSE:BHL,0
1413159,NYSE:TGH,0
1413257,,0
1413329,NYSE:PM,100.16
1413447,Nasdaq:NXPI,198.46
1413507,NYSE:SRCI,0
1413745,Nasdaq:ANTE,10.08
1413837,NYSE:FFWM,23.12
1413855,Nasdaq:FANH,13.04
1413898,Nasdaq:DALN,7.57
1414767,Nasdaq:NCPL,0
1414847,NASDAQ:CHNGV,0
1414850,NYSE:NPD,0
1414932,Nasdaq:OCSL,20.07
1415016,NYSE:GA,0
1415020,NASDAQ:TC,45.6
1415277,,0
1415301,NASDAQ:DFRG,0
1415311,NASDAQ:SKYU,44.74
1415336,NASDAQ:ZLTQ,0
1415404,Nasdaq:SATS,26.92
1415624,NYSE:YUME,0
1415841,,0
1415911,NASDAQ:VISN,0
1415916,NASDAQ:GMLPF,0
1415921,NYSE:NMM,0
1415948,NYSE:GSL,20.66
1416172,NASDAQ:NXMD,0
1416792,NASDAQ:RLYP,0
1417185,NASDAQ:PIO,Loading...
1417398,NYSE:HI,42.87
1417754,NASDAQ:IKGH,0
1417802,NYSE:IDE,12.81
1417892,NYSE:SOL,7.83
1417926,Nasdaq:INVO,86.6
1417961,,0
1418076,Nasdaq:SLRC,19.36
1418091,NYSE:TWTR,61.96
1418100,NYSE:AVYA,0
1418121,NYSE:APLE,15.98
1418133,,0
1418135,Nasdaq:KDP,34.29
1418225,,0
1418819,Nasdaq:IRDM,40.41
1418862,,0
1419041,Nasdaq:FBRX,38.62
1419178,NYSE:ART,0
1419242,NYSE:AT,0
1419275,Nasdaq:RVYL,125.7
1419450,NYSE:GRUB,Loading...
1419465,NASDAQ:STB,0
1419521,NYSE:HTS,0
1419536,Nasdaq:CBNK,20.72
1419554,Nasdaq:BBLG,0
1419581,NASDAQ:FDML,0
1419600,NASDAQ:FLXN,0
1419612,Nasdaq:SEDG,258.61
1419625,,0
1419852,NASDAQ:MFRM,0
1419945,NYSE:TNK,14.43
1419951,Nasdaq:DTST,5.24
1420302,NASDAQ:LOGMV,0
1420520,Nasdaq:ATOM,25.67
1420525,NASDAQ:FCTY,0
1420529,Nasdaq:AACG,3.02
1420565,Nasdaq:ALRN,24.4
1420569,,0
1420720,AMEX:IBIO,0
1420783,NYSE:CPPL,0
1420800,NYSE:ENOV,76.85
1420811,NYSE:ONDK,0
1421182,NYSE:VRS,0
1421461,NYSE:IPI,29.71
1421517,Nasdaq:ERII,20.77
1421525,,0
1421526,,0
1421561,NASDAQ:CPGI,0
1421876,Nasdaq:GLPG,73.5
1422105,NASDAQ:NOR,0
1422109,NASDAQ:BBLUQ,0
1422142,Nasdaq:AADI,1.81
1422143,NASDAQ:KURA,22.54
1422183,NYSE:FSK,21.55
1422841,NYSE:WAAS,0
1422862,NASDAQ:PMFG,0
1422892,Nasdaq:SGLY,32.7
1422930,Nasdaq:PUBM,33.14
1423221,NYSE:NX,25.25
1423242,,0
1423357,,0
1423542,NASDAQ:SKUL,0
1423689,Nasdaq:AGNC,26.95
1423774,NYSE:ZUO,17.14
1423824,NASDAQ:ALDR,0
1423869,NASDAQ:PCB,15.1
1423902,NYSE:WES,22.41
1424182,NYSE:BNL,0
1424657,Nasdaq:CUEN,0
1424755,NYSE:TVPT,0
1424847,NYSE:LO,0
1424929,Nasdaq:FOXF,146.5
1425205,Nasdaq:IOVA,24.83
1425287,Nasdaq:WKHS,14.54
1425292,NYSE:UAN,60
1425355,Nasdaq:MCVT,9
1425450,Nasdaq:KIDS,64.81
1425565,,0
1425627,Nasdaq:SOBR,0
1425715,,0
1425923,NYSE:COLE,0
1425965,NYSE:DTK,0
1425966,,0
1426332,Nasdaq:NGM,0
1426800,Nasdaq:ASMB,48.12
1426945,NASDAQ:ECHO,0
1427066,,0
1427159,,0
1427437,NYSE:EZT,0
1427570,NASDAQ:RSLS,314.5
1427925,Nasdaq:ACRX,26.4
1428156,NASDAQ:CRA,0
1428205,NYSE:ARR,57.5
1428336,Nasdaq:HQY,80.8
1428439,Nasdaq:ROKU,382.73
1428875,NYSE:TMX,0
1429260,Nasdaq:FBIO,53.1
1429386,NASDAQ:PZRX,0
1429560,Nasdaq:TRVN,47.5
1429764,Nasdaq:BLNK,38.77
1429775,,0
1429937,AMEX:BTG,0
1430162,NYSE:CSAN,19.85
1430306,Nasdaq:TNXP,7296
1430452,,0
1430592,NASDAQ:FNGN,0
1430602,NYSE:SNI,0
1430723,NYSE:SFBS,67.37
1430725,NYSE:GSL,20.66
1430960,,0
1431567,Nasdaq:OVLY,18
1431695,NYSE:OLO,Loading...
1431852,NYSE:ODV,17.4
1431897,NYSE:BNNY,0
1431959,Nasdaq:MMAT,1984
1432196,NASDAQ:PGLC,0
1432364,NYSE:AZUL,28.82
1432732,NASDAQ:TRIV,0
1433195,Nasdaq:APPF,143.75
1433270,NYSE:AR,13.72
1433607,Nasdaq:NSPR,4.86
1433642,Nasdaq:HLNE,90.59
1433660,NYSE:JBT,138.11
1433714,NYSE:CSLT,0
1433994,,0
1434220,NYSE:SVN,0
1434228,NASDAQ:PVTBP,0
1434265,Nasdaq:GMAB,43.03
1434316,Nasdaq:FATE,81.9
1434388,,0
1434418,NASDAQ:CNST,0
1434524,Nasdaq:CLIR,4.76
1434588,Nasdaq:LOPE,89.92
1434589,NYSE:TTTM,0
1434614,NYSE:SAND,Loading...
1434620,NASDAQ:ILG,0
1434621,NASDAQ:TREE,219.5
1434647,Nasdaq:KMPH,14.07
1434728,Nasdaq:GWRS,16.95
1434754,NYSE:SB,3.88
1434842,,0
1434868,NASDAQ:ESPR,24.27
1435049,Nasdaq:KDNY,0
1435064,Nasdaq:CETX,49.7
1435508,Nasdaq:FSFG,24.07
1436040,NYSE:CFL,0
1436126,NYSE:MG,10.52
1436208,Nasdaq:LEGH,17.78
1436223,,0
1436229,Nasdaq:BTCS,6.65
1436304,NASDAQ:KYTH,0
1436425,Nasdaq:HBCP,38.87
1436549,,0
1437071,NYSE:IVR,40.3
1437106,,0
1437107,Nasdaq:WBD,29.69
1437226,AMEX:MHH,0
1437260,NYSE:NNA,0
1437352,Nasdaq:EVBG,129.43
1437402,Nasdaq:ARDX,7.12
1437424,Nasdaq:POET,8.95
1437491,Nasdaq:ROI,0
1437557,NYSE MKT:LLEX,0
1437578,NYSE:BFAM,154.63
1437925,Nasdaq:GMGI,9.45
1437958,Nasdaq:CCB,30.49
1438133,Nasdaq:TNDM,94.17
1438231,Nasdaq:DMRC,31.64
1438236,NYSE:AVIV,0
1438423,Nasdaq:MRAM,6.06
1438533,Nasdaq:TVTX,15.01
1438569,Nasdaq:GRFS,18
1438644,,0
1438731,,0
1438893,NYSE:GNT,5.49
1439095,NYSE:MRC,10.02
